Date,Open,High,Low,Close,Volume
2022-10-20,117709.91212801263,119741.98144876584,116763.56150797755,117484.74382636696,9009111996
2022-10-21,117483.57031806931,119488.02307688445,115421.60447639972,119017.89330030605,10412565245
2022-10-22,119013.85866701603,120588.505629614,118651.71400636062,120331.97671574727,7175324564
2022-10-23,120327.42797406018,125226.70217779279,119289.11900856718,124831.75516615063,9909510925
2022-10-24,124835.85685705766,125287.56814149767,121573.00085745752,123142.68555639684,13092820173
2022-10-25,123116.38779425994,138248.22965527698,122408.43817896023,133824.23748836294,25367291294
2022-10-26,133775.50895333663,145082.9990350008,133711.01070204377,143428.5758607015,32705548427
2022-10-27,143453.73364334926,144146.08118642494,138324.34005058184,138650.10595401004,22813499245
2022-10-28,138645.36721574143,143617.84598470852,136772.86149466038,142413.3347154595,19974623205
2022-10-29,142394.72622673959,151285.50449648872,141910.30200146884,148293.1142188236,21618154775
2022-10-30,148293.0583374761,149880.63624388725,144611.3492857702,145645.7577332072,13930073427
2022-10-31,145618.1076424606,149277.74356190115,142453.71457716823,143991.4463216029,19306919714
2022-11-01,143985.1205530651,147094.39225717634,143568.82686667517,144631.4330420643,14507311208
2022-11-02,144612.51161779836,147717.42457680404,137997.30005243048,139138.73245661333,23254218281
2022-11-03,139139.92831745,142530.6855452247,138899.76146213338,140221.83591026813,14248351007
2022-11-04,140208.63673598692,152105.1609254554,140013.70024334267,150618.16944455728,20806964347
2022-11-05,150623.94757588953,152027.49702868983,148866.78095606342,149050.23941992968,11006973190
2022-11-06,149044.1148242429,149614.6298534833,143947.52358246222,143947.52358246222,11632744705
2022-11-07,143927.58511767164,146899.34400183707,141949.84364296496,143613.9454666525,15279963349
2022-11-08,143589.9835448414,144182.37053349614,115309.57355091721,122029.0932395421,42048003440
2022-11-09,122055.3574728705,122295.33433160558,99181.30020622909,100727.14592232183,38864492427
2022-11-10,100721.41249606758,122849.0290752463,100081.92870773375,118973.78056458384,28581002122
2022-11-11,118920.48093533143,119232.94707805291,110904.49163199961,117852.81190985814,20920539099
2022-11-12,117872.70566957071,117937.94155465066,113726.48850484565,114927.3451339677,10964962767
2022-11-13,114943.18190785125,116432.91157477722,110647.3480233103,111864.87964652851,10717455214
2022-11-14,111871.86481496692,117577.83097504452,107892.25229969993,113676.31823105365,15028035663
2022-11-15,113683.04634529352,117484.54265351593,113409.33950520307,114603.95977594331,11798011594
2022-11-16,114610.60965629667,115771.30994910002,109225.19008179009,111295.70576962829,11939561598
2022-11-17,111318.2371289432,112152.95916919783,108874.06522286311,109941.23131620884,9723646871
2022-11-18,109940.63897392526,112315.17154474184,109940.63897392526,110993.36532707512,7979913378
2022-11-19,110985.59781977162,112415.86973294988,109910.74245300889,111554.27994081378,5978745776
2022-11-20,111555.1516898349,112071.6629848443,104184.61430275068,104599.67859949544,9651002684
2022-11-21,104593.1851869151,104593.1851869151,99325.19467606023,101476.36950089037,14080099208
2022-11-22,101434.52554787695,104048.1408758685,98984.68727315962,103931.94120186195,12040670755
2022-11-23,103954.65138148889,108493.61383276433,103460.36968651786,108329.02091181651,11242676044
2022-11-24,108342.34302506223,110931.76172958314,108070.84908633307,110231.88138086349,9706372376
2022-11-25,110215.06109526381,110215.06109526381,107562.12765116617,109768.85971168801,5483308196
2022-11-26,109756.4652288109,112342.6986965239,109693.05107565969,110407.1923442632,5074160558
2022-11-27,110407.86292043328,111730.31736173108,109412.99611449242,109421.04302853346,4486976868
2022-11-28,109405.78742066398,109751.62590411678,105844.45796775818,107128.41016062349,7275411870
2022-11-29,107109.01933303848,111896.4637841396,106523.34928235412,111414.61010085419,7639405818
2022-11-30,111417.12476149201,119209.45455956087,111286.12770666555,118628.06502009556,9836925304
2022-12-01,118635.47488677502,118656.56450732425,116066.31875886023,116850.53523723781,6857935276
2022-12-02,116855.54220597446,118501.23671379313,116206.82681903243,118501.23671379313,6213645709
2022-12-03,118515.26293201745,119008.1811221093,113660.5373385176,113834.76420377567,5672609405
2022-12-04,113824.1802765578,117328.3095821552,113796.02725368366,117215.17220599204,5174128454
2022-12-05,117191.57910107449,119227.66070257872,114671.36385730654,115330.96493074298,6120359523
2022-12-06,115347.21522659808,116452.20181593671,114228.00124618411,116427.53578914702,5089212680
2022-12-07,116418.31536680833,116522.77995783836,112105.56061024219,112837.04744911194,5752205180
2022-12-08,112838.35507264361,117762.04942523688,112280.48040420935,117293.88667209074,6227269815
2022-12-09,117290.31026585028,118112.31371141225,115435.51893192902,115752.85792815313,5706183865
2022-12-10,115761.1618963927,117148.4610533379,115554.64678854495,115945.06741103902,3282499999
2022-12-11,115948.15206142142,117354.94263237715,115421.32506966218,115714.74684915319,3362005848
2022-12-12,115687.73380576819,116789.78103622794,113847.85161536187,116699.01855160668,5151109364
2022-12-13,116702.9973035492,122816.81906654313,115220.6998558417,120904.20171422139,8812883119
2022-12-14,120916.96501399204,123250.34656050429,119556.88007328287,119876.90137418732,7830915428
2022-12-15,119864.27218965068,120036.06262815744,115606.7840857692,115942.29569620267,6032859783
2022-12-16,115952.06375574693,117022.94037056714,106404.15436812118,106961.15728753433,9297811507
2022-12-17,106943.52113426104,108864.20775316283,106700.07963198051,108782.21864010021,5077258586
2022-12-18,108780.29632174596,109337.50041401014,107686.86599507183,108467.78547394648,3350092519
2022-12-19,108471.7306970805,109219.33371657133,106239.49438955635,106901.68835751712,4943628091
2022-12-20,106926.66731985286,112073.02648972347,106717.62637509778,111488.0717202872,6684951715
2022-12-21,111477.34250156581,111532.8103271015,110456.82615711913,111112.35906845704,4217182733
2022-12-22,111119.0089488104,111880.224664554,108688.6732643731,111531.88269673288,5297471739
2022-12-23,111522.47227781266,112339.09993774444,111331.62629980594,111712.91591011733,4835831923
2022-12-24,111709.11597848684,112148.00808180869,111363.10985099152,111803.47722188756,2626153345
2022-12-25,111805.57836055383,112020.39743664116,110207.75181500986,111603.28788257763,3942720070
2022-12-26,111599.45442213863,112336.86468384415,111179.74079728127,112336.86468384415,3282098400
2022-12-27,112338.0270158723,112652.15842274949,110406.97999514267,111038.34981181845,4091530737
2022-12-28,111033.3093142733,111069.22984445095,108558.14561286569,108950.36561474949,4991669631
2022-12-29,108952.56733984128,110246.38817867637,108801.50888125971,110013.26237314567,4132233940
2022-12-30,110010.90418028086,110053.48576708138,108719.31859534606,109796.95685321465,4055668253
2022-12-31,109808.61370230466,110333.0936774686,109336.51690229401,109571.58737871796,3018513333
2023-01-01,109566.31217951328,110185.38809973747,109215.81319167838,109955.53694117069,2399674550
2023-01-02,109968.21083078533,111685.55640237778,109429.101118844,111209.10085726157,3765758498
2023-01-03,111217.1030662246,111615.49236887321,110553.0985426046,111220.28830303252,3392972131
2023-01-04,111214.7784021683,115800.71471415833,111072.88448457792,115042.55011998862,6404416893
2023-01-05,115038.70548328012,115229.77498667687,114003.06764619797,114485.15603114292,4001786456
2023-01-06,114487.02246814966,116570.9608556591,113616.18990113586,116219.26600698754,4977252792
2023-01-07,116222.99888100103,116330.894586768,115568.49418645725,115751.53912835196,2565213548
2023-01-08,115743.4363329634,117865.48579947278,115381.3252011165,117865.48579947278,3495088905
2023-01-09,117873.84564905986,122881.35084664449,117803.34574104473,120994.81890733913,7990438824
2023-01-10,120981.68679067492,122937.47807208076,120719.07798619941,122372.47294370458,5830173253
2023-01-11,122363.3866365999,127073.56953663751,121181.97671641037,127073.56953663751,6314904311
2023-01-12,128668.35613687709,131133.94177532196,126202.81520351022,129820.77481397986,12230193038
2023-01-13,129821.47891895846,133824.90806453303,128546.81420604885,132904.05051523075,7684148212
2023-01-14,132886.98435170203,143169.69993023947,132846.69390014932,141976.52139826491,15444626014
2023-01-15,141978.7790047042,142548.18758326396,139246.95227419585,142138.81200769544,6774614499
2023-01-16,142142.4554715529,145943.90707469732,140041.6409170963,144368.56718339026,8454485431
2023-01-17,144393.6467321515,145940.35302099586,142217.2247145176,143545.71434134617,7599462786
2023-01-18,143532.24693659693,146682.47966843098,138196.7182291448,138753.75467736647,10354880595
2023-01-19,138730.1951012574,142641.53178614005,138650.5753573291,142145.86423375085,6432638856
2023-01-20,142129.12218203768,151972.4986064732,141446.49799342826,151960.45058795065,8528894754
2023-01-21,151956.04713776708,153281.16153120622,148944.48955790699,148972.4302316606,8859250310
2023-01-22,148995.11805874854,151801.99343895912,147596.11734763533,149088.1493260786,7517988734
2023-01-23,149103.5949305296,150263.36759296432,147213.17364943773,149076.15718890354,8264507375
2023-01-24,149039.27549954876,150126.5588779971,142039.041449856,142516.45815414935,8180274691
2023-01-25,142535.06664286926,149441.52061517537,140153.7277239263,147561.8173765354,10598973448
2023-01-26,147504.1254733689,148888.2058646977,145262.57933335006,146773.96861056983,8395315241
2023-01-27,146771.59924143553,148046.12983911112,143307.57039080933,146320.81558736414,8124465373
2023-01-28,146317.96563864127,146920.2883308828,143320.85897524655,143965.8638407141,5803653357
2023-01-29,143983.6676380299,151408.44346100464,143649.97775952518,150715.42534175888,8801292300
2023-01-30,150714.69888424128,150760.83452474326,141606.07276936993,143498.148138348,9180418120
2023-01-31,143506.69798451662,146353.87499254942,143175.66805815324,145256.83473082632,6585191019
2023-02-01,145252.50951452926,150584.67416486144,143455.18655838445,150315.97429350764,8116969489
2023-02-02,150276.90205533057,156053.3681234233,150272.93447965756,150448.62543622032,10558081069
2023-02-03,150417.77893239632,152962.32491486892,149622.95617426187,152417.44824786484,8169519805
2023-02-04,152392.4245804511,154738.75942331553,150901.6108153835,152629.27208372578,5843302512
2023-02-05,152639.09602461755,153060.59785259515,147990.3714305684,149386.9692437388,6926696531
2023-02-06,149386.9133623913,151407.57171198353,147525.93037516624,147977.11637493968,6919871886
2023-02-07,147955.37853075936,153246.2356890142,147850.39983133227,153081.95570361242,8030277434
2023-02-08,153072.95880666375,154594.79789586738,149718.32328191772,151133.02665168047,7806089579
2023-02-09,151166.4884025678,151546.68273846805,140738.25779512152,141585.6984300688,10524969124
2023-02-10,141600.19405161217,142216.28590787947,137776.6246111244,138695.3586692214,8397387897
2023-02-11,138702.01972584426,141118.44095475227,138263.0158598274,140989.53386232257,5064007416
2023-02-12,140975.73116948828,141504.7598863393,137467.8578136079,138710.42428050935,5319698775
2023-02-13,138699.73976686597,139598.31183478236,134589.51018993556,137990.08018233255,9363855114
2023-02-14,137974.16517456248,143013.61215038225,137077.1354318373,142541.25829617307,9249575045
2023-02-15,142531.18847735226,153291.27605510503,141517.1655454859,153241.48577447608,10015035156
2023-02-16,153252.60616263002,158648.34143388644,149982.04971334338,150158.03125291318,12704861676
2023-02-17,150177.4891381152,157181.67958721146,149801.530608356,155167.58170781657,9802443159
2023-02-18,155163.78177618608,156131.2778981179,154150.10530867428,154896.22188432142,5491437195
2023-02-19,154883.46976082027,157379.96896070614,153256.19374514,153945.56840052828,6959144003
2023-02-20,154028.04926944897,157154.901245486,151918.4166383557,155890.12753108516,7703604237
2023-02-21,155901.35968193412,156953.13605217636,150371.2744750008,151803.17812352628,8721608198
2023-02-22,151812.75618648902,152348.89301074296,146929.37463798746,150447.7201583907,9189387004
2023-02-23,150453.8447540775,153319.82024741173,149471.2271395102,151165.7172399722,9013236167
2023-02-24,151149.35518142208,152082.8754440695,144946.68207589164,147256.2134632878,8909129423
2023-02-25,147282.32122884318,147301.25382937863,143526.08881210163,146024.0297507532,5657686235
2023-02-26,146009.94765118137,150634.65444207191,145610.02719961107,150226.65354765207,5727967432
2023-02-27,150221.75834161043,152218.7788812071,147898.4577901885,149632.3889457211,7239824677
2023-02-28,149648.50512634218,150557.96288075298,146711.9067860283,147029.3351924084,6323676957
2023-03-01,147042.63495311514,152297.33687953278,146631.38176427037,152297.33687953278,7701847224
2023-03-02,152307.89845421165,153086.31444871798,148558.76296860352,150821.96871891618,7080950926
2023-03-03,150843.7959732525,150927.8079910949,142136.2526419796,143666.70863496885,9922240199
2023-03-04,143676.82315886766,144259.03974227607,142070.81558404863,143461.28880153224,4389045367
2023-03-05,143484.66955732927,145043.82621039823,142823.15734180808,143236.50049304962,5020886238
2023-03-06,143228.6659281291,144608.70050989836,142585.97455044836,143504.75331362337,5245153345
2023-03-07,143507.13385902718,144581.77687666938,141282.58682492003,143004.34702296555,6854058349
2023-03-08,143008.44871387258,143575.85674019158,140454.98406833783,140454.98406833783,7130327525
2023-03-09,140449.79827928916,141372.38815036416,130308.42898113653,131718.02479573712,9457897583
2023-03-10,131727.1222791113,131727.1222791113,126212.27032750845,130847.99692012742,12665194936
2023-03-11,130842.75524973124,135881.64341207594,130808.17587189376,135742.4541517049,14917080154
2023-03-12,135725.53327967972,147144.46194454283,133819.2528721653,145600.86265861988,11480965122
2023-03-13,145650.13883085176,155637.1191421114,143932.87149314582,153842.3667279519,15711468959
2023-03-14,153841.11498576775,162962.1579360552,152523.35457766056,155966.29380773753,16159781303
2023-03-15,156120.3698590845,157575.12897874042,148012.20986117423,151633.26529829577,12715339905
2023-03-16,151647.13504874706,155017.05971017107,150084.24552166462,153559.13770624623,9364980166
2023-03-17,153566.5811017342,164740.7382882461,152635.92196407914,164112.76605749875,12467445117
2023-03-18,164214.14599814638,168495.774844151,160338.61808074638,161290.51213045418,10317822213
2023-03-19,161409.86351246014,168814.9914536513,161409.86351246014,163480.24508506432,9170565472
2023-03-20,163465.57064320892,165508.089775946,158218.26740720123,158879.07551774383,10978325507
2023-03-21,158906.23385263234,168123.23625285923,157934.7701550275,165419.78607061505,10758627746
2023-03-22,165254.64551246166,166765.43127112836,157271.70443804562,159098.42098297924,12484103560
2023-03-23,159045.6689909324,169734.57490823042,158623.02718346566,166302.78959511593,11012966854
2023-03-24,166249.1993828565,166625.9961328283,158423.87723721936,160410.21326317266,10913669383
2023-03-25,160357.53950501233,161383.43163508922,157169.78803646192,159652.12690288946,6614309912
2023-03-26,159659.21265775338,164606.72364065424,159415.73762666434,162573.86080476642,6990313307
2023-03-27,162555.9675972946,163095.96023452654,154776.93755993247,157060.7299986668,8585750760
2023-03-28,157048.5143361017,163986.95479172096,155880.01300718635,162309.16203789413,8346890042
2023-03-29,162319.62302614748,167144.72032919896,162319.62302614748,164160.07520629838,9136176952
2023-03-30,164191.58111002296,167298.4722687304,161710.6839823611,164135.84505401924,9724496987
2023-03-31,164216.6830113232,168891.28066926822,163257.36791866645,166817.05445995554,9149379763
2023-04-01,166787.96263044327,168478.8875009343,165818.7677155472,166069.82025735825,5556443606
2023-04-02,166741.0670036152,167028.2524247244,162500.22036502138,164407.85310114548,6199721188
2023-04-03,164335.92263063416,168385.93446749076,161643.84989074245,165743.562598072,9643826401
2023-04-04,165729.36873580515,172729.05514829233,165071.3882214464,171301.74494653195,10398322335
2023-04-05,171298.07913013548,177389.5260015875,170838.1756401509,174790.8421696499,10319231689
2023-04-06,174793.54682686925,174805.28190984577,170027.28140647337,171477.3017878607,8263191830
2023-04-07,171460.04562775046,172335.78457707536,169011.81673584133,170810.17908504975,8356130492
2023-04-08,170722.5571321584,172043.59218722951,169275.6437536925,169332.6539044194,5016362733
2023-04-09,169348.59126472843,171489.6403893903,167428.46345930174,170238.11055434868,6361497715
2023-04-10,170270.46585455537,175540.33397868645,169210.51963130757,174982.51519159973,8380134275
2023-04-11,174997.92726724222,177319.0931511894,172723.52289488912,173241.3194608912,8877222956
2023-04-12,173219.34691505134,176692.20501858366,170297.53477928787,175849.9725252241,11010714187
2023-04-13,175576.7909698002,185139.97831783444,174126.72588333488,184268.7769339271,12546950499
2023-04-14,184387.43538722396,194677.0467240438,184165.19526818764,192417.33914608508,16298099411
2023-04-15,192415.59564804286,193281.62241917104,190117.01700475812,191577.88954383135,8036468153
2023-04-16,191560.87926165015,195695.92015687376,190146.43294608593,194099.25594335794,7898126856
2023-04-17,194098.8312451169,194109.11341305822,188883.55919750035,190092.49626947194,9648882546
2023-04-18,190057.00043753535,194238.93695958704,188390.5515972525,192683.0214246735,9134015143
2023-04-19,192628.9059277475,192712.3032507673,176573.3342161663,177289.35309804603,13779745451
2023-04-20,177290.6830741167,181241.818454694,175616.56731295586,177902.24854123592,11324135406
2023-04-21,177930.83743862063,179051.41492391378,167345.04378374293,169378.58837207034,12044274581
2023-04-22,169313.27425310385,172746.17719316852,168998.57285648212,171596.87669525668,6970642726
2023-04-23,171591.64620113,172329.42527972907,168370.7906223163,170482.9490903169,6607451862
2023-04-24,170485.08375779164,172875.46427876127,165880.43837065622,168715.50030254945,8438191338
2023-04-25,168664.8606254384,171895.0148604773,165288.1407921575,170912.49783233553,8677255481
2023-04-26,170857.13059322536,179684.84117417783,164110.8213866055,170895.15226206928,14356524696
2023-04-27,170906.96557893232,177338.95338209346,170582.37318380177,174760.845062308,14008145806
2023-04-28,174805.40484881029,176080.42720234394,171785.77800237015,173270.90304626152,7691759733
2023-04-29,173275.68648960814,175510.4486340396,172856.8557900414,174772.80367067456,4796651246
2023-04-30,174756.72101886198,177473.79507362843,171843.68225465715,171843.68225465715,6539641957
2023-05-01,171108.19431130588,172693.5146112777,165642.4955929704,167726.45633301884,8625783201
2023-05-02,167705.55670905113,172103.26229009777,167028.08478068188,171281.9853020534,7536785767
2023-05-03,171272.63076448068,175375.89752551168,169000.6404663399,174382.30481429398,8306390869
2023-05-04,174429.6474919021,175409.54927298054,171084.26591830328,171915.0762642324,6578438233
2023-05-05,171926.88958109543,182966.75271327794,171845.72751197589,182659.79647142065,9498261360
2023-05-06,182698.08637073264,184719.6723506935,171265.1650164537,173976.70681781694,9623243037
2023-05-07,173948.85555421934,177069.15823632848,171491.38388743252,171491.38388743252,6883942236
2023-05-08,171436.32958386838,172689.4576254487,166490.05916688216,169290.9552429095,9895102899
2023-05-09,169292.6316833347,170355.27138753235,167813.63123513013,169250.70949643478,6129516088
2023-05-10,169215.03484418616,172747.88716240227,164404.254342366,168682.91030068323,9945549603
2023-05-11,168691.2030926533,168691.2030926533,162432.4809955731,164479.49298864976,8353828312
2023-05-12,164359.19162373617,165938.37615175173,159527.52267421782,165535.05811425298,9047198660
2023-05-13,165567.5810585022,166271.04898973182,163745.6703094542,164445.0924311243,4647630864
2023-05-14,164444.45538376272,166951.51615832746,164180.85189130157,164846.66697058082,4711210241
2023-05-15,164834.78659610078,168984.4907569103,163659.68009191006,166407.6006505005,6748889346
2023-05-16,166341.1577283144,167579.66720938683,164603.3819360733,167009.2639428414,5595959668
2023-05-17,167004.4022656083,168056.03334434703,163580.5409275703,166802.17884524912,6352161579
2023-05-18,166821.2790898271,167680.26481116936,162438.20324555784,164959.05553668737,5673124255
2023-05-19,164891.84145190567,167199.03699897602,164565.90790443495,165953.44176303968,4796110259
2023-05-20,165969.61382500827,167456.8064787574,165537.5280698128,166675.68582703173,2951655969
2023-05-21,166644.55991647017,167357.2259174995,164795.93788331375,165215.6738607101,3386768865
2023-05-22,165244.1062903218,167245.02734797448,164180.41601679102,166406.21479308233,4534841049
2023-05-23,166428.76850493625,171149.65827115625,166292.06037639454,169779.6711556688,6820047160
2023-05-24,169772.26128898934,169772.26128898934,163054.41804078966,164809.95292526856,7101647419
2023-05-25,164786.62805081904,166265.21497705206,161446.6557916589,165345.89975294098,6321689859
2023-05-26,165325.00012897328,168267.64483108744,164654.85983339697,167427.51347639412,5451414258
2023-05-27,167417.07484067976,168113.714071244,166402.30309875682,167649.86535812542,3216737652
2023-05-28,167648.06597873569,175395.95892926678,167132.4823140949,174955.65861598775,6359610561
2023-05-29,174807.64010271057,176375.46954091266,172040.82047239316,173322.66035032272,5884674572
2023-05-30,173324.03503147137,175473.93576157838,172485.5242358558,174050.39196264,5363439784
2023-05-31,174056.95243283734,174600.53265257925,169570.3843329847,171587.89097457752,5984512548
2023-06-01,171568.13133009896,172830.748024486,169033.1969393976,170495.71239008754,5640027197
2023-06-02,170516.06437684968,174897.4526044242,169558.48160596564,174620.78405291587,6097746022
2023-06-03,174635.81613539532,174764.13088554144,172627.50756360218,173261.7161527313,3472274607
2023-06-04,173260.40852919966,175073.90354731306,172642.74081893265,173087.8581043668,3747042696
2023-06-05,173079.07355653867,173099.48142464831,162989.0480404757,165883.75772269815,9246593033
2023-06-06,165769.59212974083,173610.56105268002,164929.46077504754,172536.81213659793,8704411776
2023-06-07,172525.64704336599,173389.5838520974,166842.78223234785,167766.84737099707,7919894455
2023-06-08,167777.61011852697,170398.17708614838,167562.5898695886,169040.0144637935,4536041931
2023-06-09,169019.50600925833,169820.35277665406,167414.2248919569,168483.65976801142,4610831509
2023-06-10,168498.92655215037,168901.194020316,157608.44543812424,160441.3391737342,10788500406
2023-06-11,160454.41540905088,162681.0188767463,159409.11009884998,160535.6892408654,4559112981
2023-06-12,160504.57450657338,160924.29930770025,157742.4153806381,159538.9559979178,6031384958
2023-06-13,159526.27093203366,161317.5922314562,158185.86740191653,159219.3258664459,6214125203
2023-06-14,159238.78375164792,160146.38624532148,149894.36070283502,151114.94344762713,7462905534
2023-06-15,151113.00995300338,153485.08374452963,148699.60631686077,152488.32814904302,7328564880
2023-06-16,152478.33656410873,158143.72168962657,151357.71437373757,157171.33036165312,6281023479
2023-06-17,157171.59859212115,161757.7696057707,156940.79745064676,158135.89830097556,4875187477
2023-06-18,158134.94831806794,159903.391793821,157303.41151462123,157529.19451108947,3820038842
2023-06-19,157522.58933581412,159777.5469992347,156177.45824369788,159093.14578377455,5210480121
2023-06-20,159021.7629504688,164188.65292741358,157049.9001935199,164079.33783541992,7171072578
2023-06-21,164067.89333545044,173834.53349348903,163746.92205163836,173133.05493823063,11731457711
2023-06-22,173022.01870073378,176892.1931850426,171015.30833547935,171479.16822486743,8477657143
2023-06-23,171442.34241686016,176934.8641819991,170769.5198166035,173302.87835330516,8290615074
2023-06-24,173386.18626616895,174435.0009249933,171009.35138383508,171764.5207377784,5026191704
2023-06-25,171745.2416728884,176618.76575168967,171287.5510842651,174002.73634948581,6937581709
2023-06-26,173961.0041591674,174447.18305874988,168482.7321376428,170242.2345977947,8619702292
2023-06-27,170234.29944644868,174992.00384440646,170004.69416581094,173013.6812036857,7686042202
2023-06-28,173032.2785161361,173059.9733119607,166824.441974096,167361.7299541086,7135265016
2023-06-29,167369.79922068864,171807.60525670648,167369.79922068864,169582.52176166326,5677228612
2023-06-30,169562.48271044716,178101.53260271624,167664.76332537085,176995.0483932644,12895131248
2023-07-01,177007.3981710635,177865.9815467037,174949.65695926547,176205.55671568215,5136809625
2023-07-02,176194.77161561325,179281.36666890606,173581.65921974927,177384.1055108793,6343966490
2023-07-03,177424.8877182901,180802.5016531311,177132.37121662867,179027.6094698757,7858509087
2023-07-04,179039.9704239443,180032.54609463736,176942.16228598356,177310.42036605626,5683423776
2023-07-05,177325.3630383797,177841.34904872254,173693.1536842957,174925.79562387988,6034088075
2023-07-06,174910.14884657785,179084.66432568058,169181.81897122785,169253.76061800867,8905008384
2023-07-07,169150.86070470884,171847.24748462808,167732.91621679068,171264.88560971618,6468885150
2023-07-08,171301.46553979442,171438.7548343502,168888.0171985738,170801.33865587413,4299007854
2023-07-09,170806.4126822278,172003.41349837184,170088.00207867473,170569.72164672613,4392863807
2023-07-10,170590.82244354486,174456.36995228007,169266.64685674384,172176.22097740322,6336468234
2023-07-11,172185.2402268909,172984.2317335494,170588.8442438431,171972.9358114414,4905225892
2023-07-12,171971.65054044873,174061.54587960243,170816.95190436766,171403.2478261441,6379007000
2023-07-13,171396.51971190423,184200.1658154577,170705.80390417576,183708.16407946497,11114853969
2023-07-14,183632.60132136568,185511.22046186402,174081.02611734346,177558.85766080391,10627449471
2023-07-15,177538.95272482187,178169.73019921407,176537.1231029816,176837.351230599,4380084234
2023-07-16,176853.6909366101,177804.57912206277,175539.7751652114,176124.61817195266,4329306566
2023-07-17,176125.7581514418,177268.67699946836,171678.51934396476,175022.67152791843,6678090758
2023-07-18,175027.33203230053,175464.17887830362,172007.95106378943,173736.59584384784,5814708445
2023-07-19,173754.72375297916,175720.17133123428,172406.094488509,172950.00999633595,6018487800
2023-07-20,172956.03400559723,175720.17133123428,172100.95997858047,173129.56794214618,7366830684
2023-07-21,173185.61693369597,174449.5412516147,172610.1843458749,173231.2831708789,4668158260
2023-07-22,173219.8386709094,173689.78962717578,169844.87351194024,170743.9149831757,4101305643
2023-07-23,170852.1236244887,174366.87038611248,170254.68496201932,172966.83028193563,4480604100
2023-07-24,172931.8485583961,173019.0458130464,168174.85944168642,169378.78954492137,6344373569
2023-07-25,169381.15891405568,170964.6463058293,169010.6879326217,170087.42091266066,4163381707
2023-07-26,170083.26334040612,172763.80217017233,169327.04341712964,171407.47245601565,5781548155
2023-07-27,171400.73316550624,172637.21974179894,169865.81784098595,170326.86131045967,4291339248
2023-07-28,170358.47897687924,172258.7018463239,170023.97323070094,171644.1411389783,3800973336
2023-07-29,171627.25379576162,172631.5198443532,171240.2866405435,172223.1389567703,2497302218
2023-07-30,172205.07810525596,172504.70271432027,169536.81081940234,170444.65919100493,4003005547
2023-07-31,170454.86312505972,171725.1243877858,169553.96639308703,169942.79998531193,4391613314
2023-08-01,169945.34817475826,171487.12572875246,166441.5541572459,171373.79835600778,7634860636
2023-08-02,171527.24853626263,171897.4401109591,166846.9174520634,168379.69810910895,6448512422
2023-08-03,168362.14018972218,169965.2531107403,167121.54074625298,168017.75462130457,4710581074
2023-08-04,167995.23443825915,169187.45181105658,166395.1391100064,167338.08096784353,4861242484
2023-08-05,167345.92670903355,168139.37478601933,167072.11928251755,168004.1531013213,2866049749
2023-08-06,167991.08804227412,168119.60396527126,167088.48134106767,167315.11373401806,2963395076
2023-08-07,167294.73939471692,168693.99716002867,165232.6394378133,167267.21224293482,5837881974
2023-08-08,167266.49696168673,171561.95085306466,167037.51755214107,169910.29939360172,5812855406
2023-08-09,169907.74002788588,171185.6011538729,168965.65874280035,169772.0712924078,5870081833
2023-08-10,169776.7094442509,170597.29350358617,168961.3111739643,169447.57948370278,3760304518
2023-08-11,169446.50656183064,169842.42590891942,168423.59849571064,169115.3201676942,3353025102
2023-08-12,169119.6789127998,169587.4393202439,168986.67012946308,169276.96255349368,2291124840
2023-08-13,169291.97228343412,170286.50380128992,167987.34399199113,168397.1330895312,3054625661
2023-08-14,168401.10066520423,169729.8361699618,167986.9863513671,168846.2738319859,4083364724
2023-08-15,168844.29563228413,168970.95629454404,166295.45796232298,167266.65342945978,4483923893
2023-08-16,167276.1420822665,167488.99413492158,164706.19243921712,165318.9202383645,4976573383
2023-08-17,165310.5268599689,165507.13979303837,142068.65856403485,154265.76852174476,14208462072
2023-08-18,154000.71211424842,155473.4650278017,150603.29382985085,152069.48627320677,9645084584
2023-08-19,152060.26585086808,155025.19603436813,151440.5640595518,152850.1710504219,4871231360
2023-08-20,152860.77733017877,154942.84928068146,152248.60834450647,154258.3139499873,4105056995
2023-08-21,154273.9048459418,154279.42592307553,151246.8346040137,152648.48409099877,5077248383
2023-08-22,152649.4228976369,152773.881834805,146158.53615420312,149592.66848391294,7244623133
2023-08-23,149639.28470400348,155333.35931333154,149197.9226451218,153747.64784392715,7191868448
2023-08-24,153745.25612225384,154042.03078259528,150300.80809579417,151977.8855683729,5104531920
2023-08-25,152007.67032659426,153078.94928711653,149782.63153662905,151336.12182106078,5396997823
2023-08-26,151335.40653981268,151504.82760918513,150491.7546602264,150729.26156340167,2423247747
2023-08-27,150726.07632659376,151915.85727263987,150692.27928762138,151755.26545617357,2624065031
2023-08-28,151748.5596944727,151921.5012887381,149002.5167491585,151292.3890785016,4855588534
2023-08-29,151275.61349797994,159548.9028777741,150113.03559190035,158366.76650006697,11304916729
2023-08-30,158362.27363972738,158443.58100035042,155384.0101667121,156113.25057541206,5023904190
2023-08-31,156136.35192447156,157477.41485448927,149680.4133757688,150668.13854549825,6593153505
2023-09-01,150662.84099375457,151390.75142638385,146767.39696410298,149098.1409110129,6104510092
2023-09-02,149104.4107982032,150520.86884227768,149050.97705371678,149879.4962643981,2943590996
